district,date,temperature,humidity,rainfall,wind_speed,sunlight
Bhandara,20220721,25.79,93.6,5.69,3.23,10.28
Bhandara,20220722,26.02,93.06,20.07,3.34,11.04
Bhandara,20220723,25.55,93.03,16.23,4.77,8.75
Bhandara,20220724,25.41,91.47,11.03,3.88,8.37
Bhandara,20220725,25.62,91.57,28.14,2.48,10.13
Bhandara,20220726,25.71,90.38,20.43,0.97,8.59
Bhandara,20220727,26.9,85.87,3.65,0.83,11.48
Bhandara,20220728,27.6,85.5,4.61,0.82,21.19
Bhandara,20220729,26.85,89.24,3.8,1.17,14.17
Bhandara,20220730,26.59,88.56,1.9,2.0,14.57
Bhandara,20220731,26.93,85.77,0.82,1.55,22.96
Bhandara,20220801,27.28,85.85,0.0,1.44,18.98
Bhandara,20220802,27.21,86.12,0.06,1.47,18.1
Bhandara,20220803,28.06,85.11,2.6,1.08,13.92
Bhandara,20220804,27.51,88.07,4.83,1.55,13.91
Bhandara,20220805,27.52,87.24,4.68,1.41,16.21
Bhandara,20220806,26.93,90.63,18.08,0.85,21.33
Bhandara,20220807,26.14,90.61,33.14,1.67,17.15
Bhandara,20220808,26.73,89.75,75.02,1.65,17.63
Bhandara,20220809,26.56,89.9,84.42,1.98,12.28
Bhandara,20220810,25.07,94.06,62.47,5.95,5.01
Bhandara,20220811,26.23,90.74,11.26,3.98,7.04
Bhandara,20220812,26.54,89.89,4.21,3.33,16.55
Bhandara,20220813,26.16,90.43,11.34,3.33,11.38
Bhandara,20220814,25.38,93.4,30.98,4.14,3.11
Bhandara,20220815,24.88,94.03,42.75,4.95,4.72
Bhandara,20220816,25.56,91.04,51.6,3.76,13.28
Bhandara,20220817,26.41,88.92,13.62,2.38,22.79
Bhandara,20220818,26.51,88.4,1.84,2.24,21.45
Bhandara,20220819,26.24,90.2,0.62,2.35,17.03
Bhandara,20220820,25.88,92.62,9.26,2.97,8.97
Bhandara,20220821,25.47,91.28,6.74,4.97,6.19
Bhandara,20220822,25.37,89.89,2.45,4.34,11.21
Bhandara,20220823,26.55,86.24,0.77,2.11,18.53
Bhandara,20220824,26.24,87.44,1.55,1.31,20.1
Bhandara,20220825,26.42,84.04,0.77,1.44,17.66
Bhandara,20220826,26.53,84.37,1.11,1.68,19.78
Bhandara,20220827,26.59,84.92,0.25,1.72,15.57
Bhandara,20220828,25.33,91.57,0.76,2.35,8.82
Bhandara,20220829,25.91,90.3,4.14,1.75,13.64
Bhandara,20220830,27.01,85.73,0.78,1.01,21.65
Bhandara,20220831,27.41,85.26,1.86,0.86,20.03
Bhandara,20220901,26.85,88.22,6.92,1.3,18.0
Bhandara,20220902,27.4,85.29,0.43,1.09,22.64
Bhandara,20220903,27.01,87.6,3.54,1.5,18.83
Bhandara,20220904,25.91,91.06,21.56,1.56,5.56
Bhandara,20220905,25.17,90.98,10.63,1.57,11.74
Bhandara,20220906,26.99,83.66,2.78,0.97,17.43
Bhandara,20220907,26.93,85.85,10.1,1.11,16.7
Bhandara,20220908,26.82,88.0,1.77,1.61,16.71
Bhandara,20220909,27.11,87.96,0.37,2.16,20.35
Bhandara,20220910,27.1,87.48,3.43,2.09,19.06
Bhandara,20220911,27.19,87.82,15.45,1.92,17.42
Bhandara,20220912,25.95,92.71,68.39,2.52,7.24
Bhandara,20220913,25.99,91.42,41.52,3.74,6.44
Bhandara,20220914,26.12,90.79,17.4,3.58,12.11
Bhandara,20220915,26.34,90.41,5.08,3.46,12.39
Bhandara,20220916,26.2,91.41,13.09,3.35,11.69
Bhandara,20220917,26.39,89.1,1.94,2.42,13.17
Bhandara,20220918,26.51,85.69,0.29,1.34,18.85
Bhandara,20220919,27.12,84.0,0.76,1.42,18.32
Bhandara,20220920,26.67,88.48,21.0,2.01,15.66
Bhandara,20220921,26.08,90.56,13.31,1.88,7.97
Bhandara,20220922,24.94,93.94,5.59,3.05,6.3
Bhandara,20220923,24.98,89.06,1.77,2.46,14.01
Bhandara,20220924,24.95,87.86,0.01,1.96,7.94
Bhandara,20220925,26.26,82.1,0.55,1.13,12.97
Bhandara,20220926,26.47,82.49,0.35,1.13,19.31
Bhandara,20220927,26.31,86.11,2.92,1.41,18.8
Bhandara,20220928,26.39,85.26,1.49,1.48,16.09
Bhandara,20220929,26.09,83.77,0.52,1.67,21.4
Bhandara,20220930,25.91,81.67,0.0,1.69,20.88
Bhandara,20221001,26.25,82.1,0.0,1.5,21.4
Bhandara,20221002,26.1,83.94,0.0,2.11,21.92
Bhandara,20221003,25.97,84.68,0.0,2.11,20.58
Bhandara,20221004,25.35,86.94,0.34,1.62,9.47
Bhandara,20221005,25.91,88.62,3.43,1.51,11.21
Bhandara,20221006,26.41,88.55,6.76,2.54,16.08
Bhandara,20221007,25.68,88.22,3.97,2.39,13.33
Bhandara,20221008,25.62,89.41,0.77,1.83,15.85
Bhandara,20221009,26.38,86.85,3.39,1.25,17.29
Bhandara,20221010,25.35,90.82,6.34,1.51,17.15
Bhandara,20221011,25.21,90.99,20.43,1.71,8.54
Bhandara,20221012,25.32,87.59,5.59,1.0,15.46
Bhandara,20221013,25.41,86.2,12.19,1.02,17.1
Bhandara,20221014,25.27,86.4,0.99,1.75,18.98
Bhandara,20221015,24.45,85.25,0.9,2.24,19.75
Bhandara,20221016,25.14,87.43,1.68,1.85,14.43
Bhandara,20221017,25.58,86.17,18.0,1.23,16.68
Bhandara,20221018,25.07,86.83,8.62,1.05,15.66
Bhandara,20221019,24.4,88.94,0.8,1.92,19.8
Bhandara,20221020,24.12,87.01,0.02,2.05,20.35
Bhandara,20221021,22.12,79.58,0.0,1.92,20.46
Bhandara,20221022,21.27,81.71,0.0,1.76,21.07
Bhandara,20221023,20.84,83.69,0.0,1.92,19.16
Bhandara,20221024,20.66,78.77,0.0,1.85,20.3
Bhandara,20221025,21.75,68.8,0.0,0.75,20.31
Bhandara,20221026,21.49,69.62,0.0,1.03,20.38
Bhandara,20221027,21.54,66.53,0.0,0.91,20.29
Bhandara,20221028,21.27,68.49,0.0,0.97,20.34
Bhandara,20221029,21.12,74.33,0.0,0.99,19.78
Bhandara,20221030,20.95,77.13,0.0,1.13,18.66
Bhandara,20221031,19.66,78.01,0.0,1.41,17.88
Bhandara,20221101,20.21,79.44,0.0,1.36,19.47
Bhandara,20221102,20.78,77.65,0.0,1.32,19.96
Bhandara,20221103,21.05,75.9,0.0,1.22,19.56
Bhandara,20221104,20.83,72.2,0.0,0.99,18.68
Bhandara,20221105,21.63,71.94,0.0,0.78,17.66
Bhandara,20221106,23.13,71.35,0.0,0.41,17.98
Bhandara,20221107,22.36,78.44,0.0,0.96,18.24
Bhandara,20221108,21.2,81.99,0.0,1.33,18.87
Bhandara,20221109,20.42,82.05,0.0,1.45,17.51
Bhandara,20221110,20.48,82.4,0.0,1.46,16.52
Bhandara,20221111,20.83,83.76,0.0,1.32,15.82
Bhandara,20221112,20.63,82.97,0.0,1.2,16.11
Bhandara,20221113,19.35,77.52,0.0,1.59,17.47
Bhandara,20221114,18.53,74.36,0.0,1.43,18.57
Bhandara,20221115,19.57,67.87,0.0,0.89,18.88
Bhandara,20221116,20.21,63.66,0.0,0.53,17.97
Bhandara,20221117,19.38,69.97,0.0,1.36,17.1
Bhandara,20221118,18.39,76.72,0.0,1.77,17.88
Bhandara,20221119,16.85,71.92,0.0,1.72,18.31
Bhandara,20221120,17.14,71.35,0.0,1.14,17.78
Bhandara,20221121,18.09,73.08,0.0,1.27,16.32
Bhandara,20221122,19.18,74.85,0.0,1.59,17.42
Bhandara,20221123,20.0,75.03,0.0,1.56,16.98
Bhandara,20221124,19.5,73.16,0.0,1.55,17.47
Bhandara,20221125,18.72,73.37,0.0,1.53,18.04
Bhandara,20221126,18.41,66.85,0.0,0.95,18.23
Bhandara,20221127,18.43,60.85,0.0,0.7,17.88
Bhandara,20221128,19.25,59.89,0.0,0.86,17.29
Bhandara,20221129,18.97,66.67,0.0,1.03,16.37
Bhandara,20221130,18.38,74.16,0.0,1.39,14.84
Bhandara,20221201,19.18,71.8,0.0,1.2,14.84
Bhandara,20221202,20.24,71.71,0.0,0.97,14.76
Bhandara,20221203,20.74,70.92,0.0,1.01,14.39
Bhandara,20221204,20.09,74.11,0.0,1.14,14.57
Bhandara,20221205,19.85,79.47,0.0,1.56,14.95
Bhandara,20221206,19.52,75.6,0.0,1.29,14.78
Bhandara,20221207,17.61,71.14,0.0,1.95,14.86
Bhandara,20221208,16.19,66.27,0.0,2.14,13.75
Bhandara,20221209,16.32,67.13,0.0,2.01,16.99
Bhandara,20221210,18.75,73.63,0.0,1.9,14.55
Bhandara,20221211,20.97,74.56,0.02,2.14,12.37
Bhandara,20221212,22.56,77.11,0.35,1.57,11.27
Bhandara,20221213,22.32,78.03,1.44,1.46,9.8
Bhandara,20221214,22.12,71.04,0.57,1.65,14.73
Bhandara,20221215,22.35,71.6,0.43,1.3,13.75
Bhandara,20221216,22.34,74.14,0.57,1.21,15.36
Bhandara,20221217,20.38,67.05,0.68,1.9,17.55
Bhandara,20221218,18.68,61.13,0.0,1.65,17.84
Bhandara,20221219,18.61,62.74,0.0,1.21,17.01
Bhandara,20221220,19.61,59.27,0.0,1.29,15.96
Bhandara,20221221,19.5,64.06,0.0,1.53,16.8
Bhandara,20221222,19.7,65.82,0.0,1.15,16.93
Bhandara,20221223,20.08,66.19,0.0,1.4,16.53
Bhandara,20221224,20.84,66.27,0.0,1.54,15.33
Bhandara,20221225,21.18,64.57,0.0,0.95,13.79
Bhandara,20221226,21.3,66.53,0.0,1.21,14.2
Bhandara,20221227,22.34,65.71,0.0,1.17,12.29
Bhandara,20221228,20.42,62.84,0.0,1.82,15.32
Bhandara,20221229,19.48,50.74,0.0,1.46,17.32
Bhandara,20221230,20.42,59.3,0.0,1.14,16.91
Bhandara,20221231,21.16,57.74,0.0,1.49,17.08
Bhandara,20230101,19.15,61.49,0.0,1.77,15.25
Bhandara,20230102,18.98,62.52,0.0,1.52,15.17
Bhandara,20230103,19.05,67.38,0.01,1.32,11.83
Bhandara,20230104,18.49,75.65,1.72,1.95,2.94
Bhandara,20230105,17.61,78.09,0.21,2.17,4.02
Bhandara,20230106,18.09,64.38,0.0,1.92,14.34
Bhandara,20230107,15.63,43.23,0.0,1.98,18.46
Bhandara,20230108,15.37,42.8,0.0,1.56,18.97
Bhandara,20230109,17.43,43.93,0.0,1.35,18.63
Bhandara,20230110,18.73,47.19,0.0,1.16,18.02
Bhandara,20230111,19.44,45.13,0.0,1.3,18.36
Bhandara,20230112,19.62,46.9,0.0,1.33,17.85
Bhandara,20230113,19.66,49.89,0.0,1.39,17.94
Bhandara,20230114,20.5,55.93,0.0,1.28,17.37
Bhandara,20230115,18.76,55.98,0.0,1.84,17.2
Bhandara,20230116,18.75,54.73,0.0,1.66,13.3
Bhandara,20230117,19.74,60.53,0.0,1.41,13.82
Bhandara,20230118,19.53,57.19,0.0,1.63,15.26
Bhandara,20230119,19.96,65.32,0.0,1.44,15.09
Bhandara,20230120,20.85,67.22,0.0,1.84,15.23
Bhandara,20230121,22.13,62.6,0.0,1.33,15.42
Bhandara,20230122,21.75,58.87,0.0,1.68,15.97
Bhandara,20230123,21.41,57.22,0.0,1.69,16.25
Bhandara,20230124,22.31,55.81,0.0,2.1,16.54
Bhandara,20230125,22.52,52.23,0.0,2.06,16.65
Bhandara,20230126,22.63,44.76,0.0,0.95,17.59
Bhandara,20230127,22.55,51.99,0.0,1.53,15.78
Bhandara,20230128,22.92,54.47,0.0,1.72,17.17
Bhandara,20230129,23.09,54.69,0.0,2.4,16.11
Bhandara,20230130,24.24,54.34,0.03,1.54,14.2
Bhandara,20230131,24.3,50.47,0.01,2.04,14.37
Bhandara,20230201,21.65,41.95,0.0,2.9,18.72
Bhandara,20230202,19.45,27.49,0.0,2.33,21.95
Bhandara,20230203,20.52,25.87,0.0,1.69,21.87
Bhandara,20230204,21.27,25.15,0.0,1.56,21.29
Bhandara,20230205,21.72,24.36,0.0,1.35,21.58
Bhandara,20230206,22.82,28.07,0.0,1.4,20.68
Bhandara,20230207,23.56,27.52,0.0,1.27,20.31
Bhandara,20230208,22.6,27.98,0.0,1.91,21.51
Bhandara,20230209,23.5,23.68,0.0,1.31,21.74
Bhandara,20230210,24.31,23.04,0.0,1.15,21.74
Bhandara,20230211,25.24,21.51,0.0,1.54,21.89
Bhandara,20230212,23.68,29.74,0.0,2.71,21.84
Bhandara,20230213,22.57,20.29,0.0,2.27,22.29
Bhandara,20230214,22.67,16.73,0.0,1.73,22.56
Bhandara,20230215,23.92,21.47,0.0,1.98,22.16
Bhandara,20230216,24.97,23.23,0.0,2.18,22.3
Bhandara,20230217,24.42,30.82,0.0,2.2,20.1
Bhandara,20230218,24.86,31.19,0.0,1.74,20.53
Bhandara,20230219,25.52,26.9,0.0,1.51,21.96
